Consolidated Code,Fund Code,Fund Name,Fund Ccy,CnPtf Manager,Operation Type,Deal Description,N Entry Ptf,N Entry,Security Mvt Status Code,CNId,Wkn Code,ISIN Code,Sec Name,GTI Code,Investment Ccy,Maturity Date,Contract Number,Trade Date,Value Date,Nav Date,Quantity,Price Local Ccy,Price Ptf Ccy,Fees Local Ccy,Purch Amount local Ccy Gross,Interests Purchased Local Ccy,Purch Amount Local Ccy Net,Purch Amount Fund Currency net,Sales Amount local Currency gross,Interest Sold Local Ccy,Sales Amount Local Ccy Net,Sales Amount Fund Ccy net,Total Gain or Loss,Security Accounting Entry Number,v_Xchge_Rate
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.579.00 44.51 TELIASONERA AB LU1715,227,55,30,42874000000,938475,SE0000667925,TELIASONERA AB,100,SEK,99991231,-1,20151012,20151014,20151015,-9579.000000,44.510000,4.790000,,-426361.29,0.00,-426361.29,-45916.55,0.00,0.00,0.00,0.00,0.00,55,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.579.00 44.51 TELIASONERA AB LU1715,56,55,20,42874000000,938475,SE0000667925,TELIASONERA AB,100,SEK,99991231,-1,20151012,20151014,20151014,9579.000000,44.510000,4.790000,,426361.29,0.00,426361.29,45916.55,0.00,0.00,0.00,0.00,0.00,55,0.10745
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 4.752.00 86.25 ERICSSON TEL. B  LU1715,231,56,30,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151012,20151014,20151015,-4752.000000,86.250000,9.290000,,-409860.00,0.00,-409860.00,-44139.46,0.00,0.00,0.00,0.00,0.00,56,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 4.752.00 86.25 ERICSSON TEL. B  LU1715,57,56,20,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151012,20151014,20151014,4752.000000,86.250000,9.290000,,409860.00,0.00,409860.00,44139.46,0.00,0.00,0.00,0.00,0.00,56,0.10745
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.640.00 249.8857 HOLMEN AB  B  LU1715,229,57,30,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151012,20151014,20151015,-1640.000000,249.885701,26.910000,,-409812.55,0.00,-409812.55,-44134.35,0.00,0.00,0.00,0.00,0.00,57,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.640.00 249.8857 HOLMEN AB  B  LU1715,58,57,20,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151012,20151014,20151014,1640.000000,249.885701,26.910000,,409812.55,0.00,409812.55,44134.35,0.00,0.00,0.00,0.00,0.00,57,0.10745
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.427.00 5.1011 TELEKOM AUSTRIA AG LU1715,207,58,30,50809000000,588811,AT0000720008,TELEKOM AUSTRIA AG,100,EUR,99991231,-1,20151012,20151014,20151015,-9427.000000,5.101100,5.101100,,-48088.07,0.00,-48088.07,-48088.07,0.00,0.00,0.00,0.00,0.00,58,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.427.00 5.1011 TELEKOM AUSTRIA AG LU1715,59,58,20,50809000000,588811,AT0000720008,TELEKOM AUSTRIA AG,100,EUR,99991231,-1,20151012,20151014,20151014,9427.000000,5.101100,5.101100,,48088.07,0.00,48088.07,48088.07,0.00,0.00,0.00,0.00,0.00,58,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.759.00 25.464 OMV AG LU1715,209,59,30,5114000000,874341,AT0000743059,OMV AG,100,EUR,99991231,-1,20151012,20151014,20151015,-1759.000000,25.464002,25.464002,,-44791.18,0.00,-44791.18,-44791.18,0.00,0.00,0.00,0.00,0.00,59,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.759.00 25.464 OMV AG LU1715,60,59,20,5114000000,874341,AT0000743059,OMV AG,100,EUR,99991231,-1,20151012,20151014,20151014,1759.000000,25.464002,25.464002,,44791.18,0.00,44791.18,44791.18,0.00,0.00,0.00,0.00,0.00,59,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.502.00 12.6323 VERBUND AG/-A- LU1715,211,60,30,5120000000,877738,AT0000746409,VERBUND AG/-A-,100,EUR,99991231,-1,20151012,20151014,20151015,-3502.000000,12.632299,12.632299,,-44238.31,0.00,-44238.31,-44238.31,0.00,0.00,0.00,0.00,0.00,60,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.502.00 12.6323 VERBUND AG/-A- LU1715,61,60,20,5120000000,877738,AT0000746409,VERBUND AG/-A-,100,EUR,99991231,-1,20151012,20151014,20151014,3502.000000,12.632299,12.632299,,44238.31,0.00,44238.31,44238.31,0.00,0.00,0.00,0.00,0.00,60,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.315.00 33.64 KESKO OYJ /-B- LU1715,213,61,30,5988000000,884884,FI0009000202,KESKO OYJ /-B-,100,EUR,99991231,-1,20151012,20151014,20151015,-1315.000000,33.640000,33.640000,,-44236.60,0.00,-44236.60,-44236.60,0.00,0.00,0.00,0.00,0.00,61,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.315.00 33.64 KESKO OYJ /-B- LU1715,62,61,20,5988000000,884884,FI0009000202,KESKO OYJ /-B-,100,EUR,99991231,-1,20151012,20151014,20151014,1315.000000,33.640000,33.640000,,44236.60,0.00,44236.60,44236.60,0.00,0.00,0.00,0.00,0.00,61,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.939.00 22.669 AMER SPORTS CORPORATION  A  LU1715,215,62,30,5966000000,870547,FI0009000285,AMER SPORTS CORPORATION  A,100,EUR,99991231,-1,20151012,20151014,20151015,-1939.000000,22.668999,22.668999,,-43955.19,0.00,-43955.19,-43955.19,0.00,0.00,0.00,0.00,0.00,62,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.939.00 22.669 AMER SPORTS CORPORATION  A  LU1715,63,62,20,5966000000,870547,FI0009000285,AMER SPORTS CORPORATION  A,100,EUR,99991231,-1,20151012,20151014,20151014,1939.000000,22.668999,22.668999,,43955.19,0.00,43955.19,43955.19,0.00,0.00,0.00,0.00,0.00,62,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 6.255.00 65.7 ORKLA AS  A  LU1715,64,63,20,599441000000,864042,NO0003733800,ORKLA AS  A,100,NOK,99991231,-1,20151013,20151015,20151014,6255.000000,65.700000,7.100000,,410953.50,0.00,410953.50,44437.97,0.00,0.00,0.00,0.00,0.00,63,0.10781
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.823.00 164.3 TELENOR AS LU1715,65,64,20,52223000000,591260,NO0010063308,TELENOR AS,100,NOK,99991231,-1,20151013,20151015,20151014,1823.000000,164.300000,17.770000,,299518.90,0.00,299518.90,32388.12,0.00,0.00,0.00,0.00,0.00,64,0.10781
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 648.00 164.1 TELENOR AS LU1715,66,65,20,52223000000,591260,NO0010063308,TELENOR AS,100,NOK,99991231,-1,20151012,20151014,20151014,648.000000,164.100000,17.890000,,106336.80,0.00,106336.80,11593.59,0.00,0.00,0.00,0.00,0.00,65,0.10781
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.160.00 37.84 WARTSILA CORPORATION -B- LU1715,217,66,30,5999000000,881050,FI0009003727,WARTSILA CORPORATION -B-,100,EUR,99991231,-1,20151012,20151014,20151015,-1160.000000,37.840000,37.840000,,-43894.40,0.00,-43894.40,-43894.40,0.00,0.00,0.00,0.00,0.00,66,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.160.00 37.84 WARTSILA CORPORATION -B- LU1715,67,66,20,5999000000,881050,FI0009003727,WARTSILA CORPORATION -B-,100,EUR,99991231,-1,20151012,20151014,20151014,1160.000000,37.840000,37.840000,,43894.40,0.00,43894.40,43894.40,0.00,0.00,0.00,0.00,0.00,66,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.053.00 14.36 FORTUM CORPORATION LU1715,219,67,30,13637000000,916660,FI0009007132,FORTUM CORPORATION,100,EUR,99991231,-1,20151012,20151014,20151015,-3053.000000,14.360000,14.360000,,-43841.08,0.00,-43841.08,-43841.08,0.00,0.00,0.00,0.00,0.00,67,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.053.00 14.36 FORTUM CORPORATION LU1715,68,67,20,13637000000,916660,FI0009007132,FORTUM CORPORATION,100,EUR,99991231,-1,20151012,20151014,20151014,3053.000000,14.360000,14.360000,,43841.08,0.00,43841.08,43841.08,0.00,0.00,0.00,0.00,0.00,67,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 13.078.00 3.427 EDP-ENERGIAS DE PORTUGAL SA LU1715,280,68,30,8739000000,906980,PTEDP0AM0009,EDP-ENERGIAS DE PORTUGAL SA,100,EUR,99991231,-1,20151012,20151014,20151016,-13078.000000,3.427000,3.427000,,-44818.31,0.00,-44818.31,-44818.31,0.00,0.00,0.00,0.00,0.00,68,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 13.078.00 3.427 EDP-ENERGIAS DE PORTUGAL SA LU1715,69,68,20,8739000000,906980,PTEDP0AM0009,EDP-ENERGIAS DE PORTUGAL SA,100,EUR,99991231,-1,20151012,20151014,20151014,13078.000000,3.427000,3.427000,,44818.31,0.00,44818.31,44818.31,0.00,0.00,0.00,0.00,0.00,68,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.427.00 5.1011 TELEKOM AUSTRIA AG LU1715,232,69,20,50809000000,588811,AT0000720008,TELEKOM AUSTRIA AG,100,EUR,99991231,-1,20151012,20151015,20151015,9427.000000,5.101100,5.101100,,48088.07,0.00,48088.07,48088.07,0.00,0.00,0.00,0.00,0.00,69,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.759.00 25.464 OMV AG LU1715,233,70,20,5114000000,874341,AT0000743059,OMV AG,100,EUR,99991231,-1,20151012,20151015,20151015,1759.000000,25.464002,25.464002,,44791.18,0.00,44791.18,44791.18,0.00,0.00,0.00,0.00,0.00,70,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.502.00 12.6323 VERBUND AG/-A- LU1715,234,71,20,5120000000,877738,AT0000746409,VERBUND AG/-A-,100,EUR,99991231,-1,20151012,20151015,20151015,3502.000000,12.632299,12.632299,,44238.31,0.00,44238.31,44238.31,0.00,0.00,0.00,0.00,0.00,71,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.315.00 33.64 KESKO OYJ /-B- LU1715,235,72,20,5988000000,884884,FI0009000202,KESKO OYJ /-B-,100,EUR,99991231,-1,20151012,20151015,20151015,1315.000000,33.640000,33.640000,,44236.60,0.00,44236.60,44236.60,0.00,0.00,0.00,0.00,0.00,72,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.939.00 22.669 AMER SPORTS CORPORATION  A  LU1715,236,73,20,5966000000,870547,FI0009000285,AMER SPORTS CORPORATION  A,100,EUR,99991231,-1,20151012,20151015,20151015,1939.000000,22.668999,22.668999,,43955.19,0.00,43955.19,43955.19,0.00,0.00,0.00,0.00,0.00,73,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.160.00 37.84 WARTSILA CORPORATION -B- LU1715,237,74,20,5999000000,881050,FI0009003727,WARTSILA CORPORATION -B-,100,EUR,99991231,-1,20151012,20151015,20151015,1160.000000,37.840000,37.840000,,43894.40,0.00,43894.40,43894.40,0.00,0.00,0.00,0.00,0.00,74,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 3.053.00 14.36 FORTUM CORPORATION LU1715,238,75,20,13637000000,916660,FI0009007132,FORTUM CORPORATION,100,EUR,99991231,-1,20151012,20151015,20151015,3053.000000,14.360000,14.360000,,43841.08,0.00,43841.08,43841.08,0.00,0.00,0.00,0.00,0.00,75,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.961.00 22.64 QIAGEN NV LU1715,239,76,20,514606000999,901626,NL0000240000,QIAGEN NV,100,EUR,99991231,-1,20151012,20151015,20151015,1961.000000,22.640000,22.640000,,44397.04,0.00,44397.04,44397.04,0.00,0.00,0.00,0.00,0.00,76,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 769.00 536.5 MILLICOM INTL CELL./SWED.DEP. LU1715,250,77,30,120365000000,A0B987,SE0001174970,MILLICOM INTL CELL./SWED.DEP.,100,SEK,99991231,-1,20151012,20151015,20151015,-769.000000,536.500000,57.780000,,-412568.50,0.00,-412568.50,-44431.15,0.00,0.00,0.00,0.00,0.00,77,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 769.00 536.5 MILLICOM INTL CELL./SWED.DEP. LU1715,240,77,30,120365000000,A0B987,SE0001174970,MILLICOM INTL CELL./SWED.DEP.,100,SEK,99991231,-1,20151012,20151015,20151015,769.000000,536.500000,57.780000,,412568.50,0.00,412568.50,44431.15,0.00,0.00,0.00,0.00,0.00,77,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.718.00 239.9077 ELECTROLUX AB  B  LU1715,251,78,30,612883000000,853138,SE0000103814,ELECTROLUX AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,-1718.000000,239.907701,25.840000,,-412161.43,0.00,-412161.43,-44387.31,0.00,0.00,0.00,0.00,0.00,78,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.718.00 239.9077 ELECTROLUX AB  B  LU1715,241,78,30,612883000000,853138,SE0000103814,ELECTROLUX AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,1718.000000,239.907701,25.840000,,412161.43,0.00,412161.43,44387.31,0.00,0.00,0.00,0.00,0.00,78,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.579.00 44.51 TELIASONERA AB LU1715,252,79,30,42874000000,938475,SE0000667925,TELIASONERA AB,100,SEK,99991231,-1,20151012,20151015,20151015,-9579.000000,44.510000,4.790000,,-426361.29,0.00,-426361.29,-45916.55,0.00,0.00,0.00,0.00,0.00,79,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.579.00 44.51 TELIASONERA AB LU1715,242,79,30,42874000000,938475,SE0000667925,TELIASONERA AB,100,SEK,99991231,-1,20151012,20151015,20151015,9579.000000,44.510000,4.790000,,426361.29,0.00,426361.29,45916.55,0.00,0.00,0.00,0.00,0.00,79,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.640.00 249.8857 HOLMEN AB  B  LU1715,254,80,30,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,-1640.000000,249.885701,26.910000,,-409812.55,0.00,-409812.55,-44134.35,0.00,0.00,0.00,0.00,0.00,80,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.640.00 249.8857 HOLMEN AB  B  LU1715,243,80,30,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,1640.000000,249.885701,26.910000,,409812.55,0.00,409812.55,44134.35,0.00,0.00,0.00,0.00,0.00,80,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 4.752.00 86.25 ERICSSON TEL. B  LU1715,253,81,30,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151012,20151015,20151015,-4752.000000,86.250000,9.290000,,-409860.00,0.00,-409860.00,-44139.46,0.00,0.00,0.00,0.00,0.00,81,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 4.752.00 86.25 ERICSSON TEL. B  LU1715,244,81,30,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151012,20151015,20151015,4752.000000,86.250000,9.290000,,409860.00,0.00,409860.00,44139.46,0.00,0.00,0.00,0.00,0.00,81,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 769.00 536.5 MILLICOM INTL CELL./SWED.DEP. LU1715,245,82,20,120365000000,A0B987,SE0001174970,MILLICOM INTL CELL./SWED.DEP.,100,SEK,99991231,-1,20151012,20151015,20151015,769.000000,536.500000,57.780000,,412568.50,0.00,412568.50,44431.15,0.00,0.00,0.00,0.00,0.00,82,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.718.00 239.9077 ELECTROLUX AB  B  LU1715,246,83,20,612883000000,853138,SE0000103814,ELECTROLUX AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,1718.000000,239.907701,25.840000,,412161.43,0.00,412161.43,44387.31,0.00,0.00,0.00,0.00,0.00,83,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.579.00 44.51 TELIASONERA AB LU1715,247,84,20,42874000000,938475,SE0000667925,TELIASONERA AB,100,SEK,99991231,-1,20151012,20151015,20151015,9579.000000,44.510000,4.790000,,426361.29,0.00,426361.29,45916.55,0.00,0.00,0.00,0.00,0.00,84,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 4.752.00 86.25 ERICSSON TEL. B  LU1715,248,85,20,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151012,20151015,20151015,4752.000000,86.250000,9.290000,,409860.00,0.00,409860.00,44139.46,0.00,0.00,0.00,0.00,0.00,85,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.640.00 249.8857 HOLMEN AB  B  LU1715,249,86,20,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151012,20151015,20151015,1640.000000,249.885701,26.910000,,409812.55,0.00,409812.55,44134.35,0.00,0.00,0.00,0.00,0.00,86,0.10654
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 13.078.00 3.427 EDP-ENERGIAS DE PORTUGAL SA LU1715,279,87,20,8739000000,906980,PTEDP0AM0009,EDP-ENERGIAS DE PORTUGAL SA,100,EUR,99991231,-1,20151012,20151019,20151016,13078.000000,3.427000,3.427000,,44818.31,0.00,44818.31,44818.31,0.00,0.00,0.00,0.00,0.00,87,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 2.200.00 0 RIGHT FERROVIAL SA 17.11.15 LU1715,376,88,20,982050000000, ,ES0618900965,RIGHT FERROVIAL SA 17.11.15,120,EUR,99991231,-1,20151103,20151106,20151103,2200.000000,0.000000,0.000000,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.637.00 334.6 HENNES & MAURITZ  AB  LU1715,397,89,20,613906000000,872318,SE0000106270,HENNES & MAURITZ  AB,100,SEK,99991231,-1,20151105,20151109,20151106,1637.000000,334.600000,35.650000,,547740.20,0.00,547740.20,58366.46,0.00,0.00,0.00,0.00,0.00,89,0.10666
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 2.043.00 20.2879 ENDESA SA LU1715,398,90,20,10060000000,871028,ES0130670112,ENDESA SA,100,EUR,99991231,-1,20151105,20151110,20151106,2043.000000,20.287900,20.287900,,41448.18,0.00,41448.18,41448.18,0.00,0.00,0.00,0.00,0.00,90,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 162.00 321.7 NOVOZYMES SHS-B- LU1715,399,91,20,672875000000,A1JP9Y,DK0060336014,NOVOZYMES SHS-B-,100,DKK,99991231,-1,20151105,20151109,20151106,162.000000,321.700000,43.120000,,52115.40,0.00,52115.40,6985.82,0.00,0.00,0.00,0.00,0.00,91,0.13405
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 490.00 25.905 OMV AG LU1715,400,92,20,5114000000,874341,AT0000743059,OMV AG,100,EUR,99991231,-1,20151105,20151109,20151106,490.000000,25.905000,25.905000,,12693.45,0.00,12693.45,12693.45,0.00,0.00,0.00,0.00,0.00,92,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 490.00 25.905 OMV AG LU1715,495,92,30,5114000000,874341,AT0000743059,OMV AG,100,EUR,99991231,-1,20151105,20151109,20151109,-490.000000,25.905000,25.905000,,-12693.45,0.00,-12693.45,-12693.45,0.00,0.00,0.00,0.00,0.00,92,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.595.00 85.975 ERICSSON TEL. B  LU1715,401,93,20,614663000000,850001,SE0000108656,ERICSSON TEL. B,100,SEK,99991231,-1,20151105,20151109,20151106,1595.000000,85.975003,9.160000,,137130.13,0.00,137130.13,14612.40,0.00,0.00,0.00,0.00,0.00,93,0.10666
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 477.00 258 HOLMEN AB  B  LU1715,402,94,20,614052000000,856389,SE0000109290,HOLMEN AB  B,100,SEK,99991231,-1,20151105,20151109,20151106,477.000000,258.000000,27.490000,,123066.00,0.00,123066.00,13113.75,0.00,0.00,0.00,0.00,0.00,94,0.10666
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 471.00 23.17 RIO TINTO PLC /REG. LU1715,403,95,20,402589000000,852147,GB0007188757,RIO TINTO PLC /REG.,100,GBP,99991231,-1,20151105,20151109,20151106,471.000000,23.170000,32.540000,,10913.07,0.00,10913.07,15325.62,0.00,0.00,0.00,0.00,0.00,95,1.40376
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 360.00 93.75 SWISS RE-NAMEN LU1715,404,96,20,664570000000,A1H81M,CH0126881561,SWISS RE-NAMEN,100,CHF,99991231,-1,20151105,20151109,20151106,360.000000,93.750000,86.530000,,33750.00,0.00,33750.00,31151.43,0.00,0.00,0.00,0.00,0.00,96,0.92643
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 589.00 75.8 NESTLE / ACT NOM LU1715,405,97,20,191357000000,A0Q4DC,CH0038863350,NESTLE / ACT NOM,100,CHF,99991231,-1,20151105,20151109,20151106,589.000000,75.800000,69.960000,,44646.20,0.00,44646.20,41208.69,0.00,0.00,0.00,0.00,0.00,97,0.92643
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 9.300.00 4.4196 BAE SYSTEMS PLC LU1715,406,98,20,874077000000,866131,GB0002634946,BAE SYSTEMS PLC,100,GBP,99991231,-1,20151105,20151109,20151106,9300.000000,4.419600,6.210000,,41102.28,0.00,41102.28,57721.41,0.00,0.00,0.00,0.00,0.00,98,1.40376
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 296.00 78.28 SODEXO LU1715,407,99,20,6590000000,870935,FR0000121220,SODEXO,100,EUR,99991231,-1,20151105,20151109,20151106,296.000000,78.280000,78.280000,,23170.88,0.00,23170.88,23170.88,0.00,0.00,0.00,0.00,0.00,99,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 651.00 63.3839 RECKITT BENCKISER GROUP PLC LU1715,408,100,20,551055000000,A0M1W6,GB00B24CGK77,RECKITT BENCKISER GROUP PLC,100,GBP,99991231,-1,20151105,20151109,20151106,651.000000,63.383902,89.010000,,41262.92,0.00,41262.92,57947.00,0.00,0.00,0.00,0.00,0.00,100,1.40376
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 2.354.00 184.9 DANSKE BANK AS LU1715,409,101,20,50814000100,850857,DK0010274414,DANSKE BANK AS,100,DKK,99991231,-1,20151105,20151109,20151106,2354.000000,184.900000,24.790000,,435254.60,0.00,435254.60,58343.79,0.00,0.00,0.00,0.00,0.00,101,0.13405
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 1.081.00 54 KBC GROUPE SA LU1715,410,102,20,5444000000,854943,BE0003565737,KBC GROUPE SA,100,EUR,99991231,-1,20151105,20151109,20151106,1081.000000,54.000000,54.000000,,58374.00,0.00,58374.00,58374.00,0.00,0.00,0.00,0.00,0.00,102,1.00000
LU170C,LU1715,SHELTER INVEST - EUROPE FACTOR  FUND,EUR,0,PURCH,Purchase on stock market 2.152.00 1.537 RENTOKIL INITIAL PLC LU1715,411,103,20,162380000000,A0EQ3A,GB00B082RF11,RENTOKIL INITIAL PLC,100,GBP,99991231,-1,20151105,20151109,20151106,2152.000000,1.536998,2.160000,,3307.62,0.00,3307.62,4645.01,0.00,0.00,0.00,0.00,0.00,103,1.40376
