FUND CODE,FUND NAME,ISIN CODE,CURRENCY,NAV DATE,NAV PER SHARE,PREVIOUS NAV,TOTAL NET ASSET,FUND TOTAL NET ASSET,TIS,TOTAL TIS AMOUNT,AMOUNT REDEMPTION,AMOUNT SUBSCRIPTION,QUANTITY REDEMPTION,QUANTITY SUBSCRIPTION
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160322,100.38,100.330000,43539568.46,43539568.46,1.433343,268415.62,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160321,100.33,100.200000,43519329.21,43519329.21,1.423608,264193.14,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160318,100.2,100.240000,43464575.62,43464575.62,1.414168,260098.38,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160317,100.24,100.300000,43480478.51,43480478.51,1.413283,259714.41,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160316,100.3,100.460000,43507197.38,43507197.38,1.392199,250569.17,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160315,100.46,100.120000,43576550.69,43576550.69,1.413171,259665.8,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160314,100.12,99.570000,43430241.39,43430241.39,1.398865,253460.34,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160311,99.57,99.250000,43190175.4,43190175.4,1.372764,242138.93,300000,0,3022.67,0
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160310,99.25,99.230000,43349400.4,43349400.4,1.393647,252947.62,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160309,99.23,99.310000,43340305.69,43340305.69,1.369893,242572.16,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160308,99.31,99.210000,43377716.56,43377716.56,1.400382,255889.38,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160307,99.21,99.100000,43332141.9,43332141.9,1.380151,247052.87,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160304,99.1,99.020000,43287340.08,43287340.08,1.385323,249311.7,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160303,99.02,98.780000,43249235.27,43249235.27,1.397211,254504.14,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160302,98.78,98.430000,43143576.94,43143576.94,1.364317,240136.51,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160301,98.43,98.220000,42990731.13,42990731.13,1.325476,223171.42,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160229,98.22,97.990000,42901121.94,42901121.94,1.295705,210167.78,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160226,97.99,97.880000,42799076.29,42799076.29,1.254082,191987.72,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160225,97.88,98.010000,42753829.05,42753829.05,1.238289,185089.51,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160224,98.01,98.020000,42808760.83,42808760.83,1.233782,183120.86,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160223,98.02,97.840000,42815920.72,42815920.72,1.239737,185722,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160222,97.84,97.830000,42733835.91,42733835.91,1.197478,167263.88,,,,
LU1735,SHELTER INVEST - LOW VOLATILITY,LU1248420264,EUR,20160219,97.83,97.490000,42729931.99,42729931.99,1.191638,164712.7,,,,
LU1935,SHELTER INVEST-BEST OF ALTERNATIVE UCITS,LU1374570247,EUR,20160316,100.14,100.000000,1301878.8,1301878.8,.139085,1808.11,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161216,96.62,95.910000,41537095.54,41748184.74,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161216,96.52,95.820000,211089.2,41748184.74,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161215,95.91,97.040000,41234311.27,41443866.3,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161215,95.82,96.950000,209555.03,41443866.3,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161214,97.04,97.360000,41719779.29,41931806.36,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161214,96.95,97.270000,212027.07,41931806.36,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161213,97.36,96.500000,41858056.6,42070791.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161213,97.27,96.410000,212734.87,42070791.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161212,96.5,96.920000,41486954.95,41697808.51,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161212,96.41,96.840000,210853.56,41697808.51,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161209,96.92,96.180000,41667388.05,41879173.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161209,96.84,96.110000,211785.39,41879173.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161208,96.18,96.190000,41350379.4,41560558.3,,,500000.04,0,5198.046,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161208,96.11,96.120000,210178.9,41560558.3,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161207,96.19,95.790000,41854800.09,42065006.39,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161207,96.12,95.720000,210206.3,42065006.39,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161206,95.79,95.230000,41681376.89,41890718.61,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161206,95.72,95.170000,209341.72,41890718.61,,,0,16714.8,0,175.631
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161205,95.23,95.240000,41437876.61,41629285.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161205,95.17,95.180000,191408.68,41629285.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161202,95.24,95.430000,41441325.02,41632762.79,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161202,95.18,95.370000,191437.77,41632762.79,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161201,95.43,97.030000,41523141.18,41714966.21,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161201,95.37,96.980000,191825.03,41714966.21,,,0,60352.01,0,622.314
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161130,97.03,97.060000,42221009.41,42355710.84,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161130,96.98,97.010000,134701.43,42355710.84,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161129,97.06,97.050000,42233493.34,42368237.7,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161129,97.01,97.000000,134744.36,42368237.7,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161128,97.05,96.670000,42229522.27,42364257.08,,,499999.96,0,5172.235,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161128,97,96.630000,134734.81,42364257.08,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161125,96.67,96.370000,42564140.44,42698356.86,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161125,96.63,96.330000,134216.42,42698356.86,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161124,96.37,96.410000,42431106.86,42564906.84,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161124,96.33,96.370000,133799.98,42564906.84,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161123,96.41,96.360000,42447712.88,42581568.3,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161123,96.37,96.320000,133855.42,42581568.3,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161122,96.36,95.720000,42427448.13,42561242.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161122,96.32,95.690000,133794.65,42561242.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161121,95.72,95.770000,42145416.57,42278324.86,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161121,95.69,95.740000,132908.29,42278324.86,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161118,95.77,95.970000,42166956.8,42299942.16,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161118,95.74,95.950000,132985.36,42299942.16,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161117,95.97,95.550000,42255934.15,42389203.21,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161117,95.95,95.530000,133269.06,42389203.21,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161116,95.55,96.070000,42070390.17,42203077.05,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161116,95.53,96.040000,132686.88,42203077.05,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161115,96.07,95.530000,42296922.75,42430327.22,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161115,96.04,95.510000,133404.47,42430327.22,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161114,95.53,95.870000,42061508.32,42194173.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161114,95.51,95.850000,132664.97,42194173.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161111,95.87,95.840000,42209313.34,42342453.71,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161111,95.85,95.820000,133140.37,42342453.71,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161110,95.84,98.200000,42195404.2,42328503.59,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161110,95.82,98.190000,133099.39,42328503.59,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161109,98.2,98.570000,43237731.89,43374122.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161109,98.19,98.560000,136390.45,43374122.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161108,98.57,98.020000,43397095.88,43533996.9,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161108,98.56,98.020000,136901.02,43533996.9,,,0,88365.03,0,901.5
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161107,98.02,97.230000,43157436.89,43205219.85,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161107,98.02,97.240000,47782.96,43205219.85,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161104,97.23,97.890000,42811420.4,42858823.52,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161104,97.24,97.890000,47403.12,42858823.52,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161103,97.89,97.960000,43100007.68,43147731.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161103,97.89,97.960000,47723.76,43147731.44,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161102,97.96,99.360000,43129552.64,43177310.19,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161102,97.96,99.370000,47757.55,43177310.19,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161031,99.36,99.380000,43746715.14,43795158.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161031,99.37,99.400000,48443.2,43795158.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161028,99.38,99.840000,43756174.75,43804631.72,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161028,99.4,99.860000,48456.97,43804631.72,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161027,99.84,101.000000,43956818.4,44005498.68,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161027,99.86,101.030000,48680.28,44005498.68,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161026,101,102.200000,44470342.07,44519592.18,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161026,101.03,102.220000,49250.11,44519592.18,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161025,102.2,101.780000,44995499.87,45045332.75,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161025,102.22,101.810000,49832.88,45045332.75,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161024,101.78,101.300000,44814328.16,44863961.52,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161024,101.81,101.340000,49633.36,44863961.52,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161021,101.3,101.280000,44602270.42,44651672.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161021,101.34,101.310000,49401.92,44651672.34,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161020,101.28,100.810000,44590498.59,44639888.61,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161020,101.31,100.850000,49390.02,44639888.61,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161019,100.81,100.840000,44386943.73,44436109.4,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161019,100.85,100.880000,49165.67,44436109.4,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161018,100.84,99.730000,44398534.83,44447714.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161018,100.88,99.770000,49179.64,44447714.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161017,99.73,100.350000,43909819.67,43958459.05,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161017,99.77,100.400000,48639.38,43958459.05,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161014,100.35,99.950000,44182331.59,44231277.17,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161014,100.4,100.000000,48945.58,44231277.17,,,0,47750,0,477.5
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161013,99.95,99.080000,44004864.09,44005864.1,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161013,100,99.140000,1000.01,44005864.1,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161012,99.08,99.320000,43624765.82,43625757.21,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161012,99.14,99.370000,991.39,43625757.21,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161011,99.32,99.340000,43727287.01,43728280.75,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161011,99.37,99.400000,993.74,43728280.75,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161010,99.34,99.250000,43739061.78,43740055.8,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161010,99.4,99.310000,994.02,43740055.8,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161007,99.25,99.650000,43697804.35,43698797.49,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161007,99.31,99.720000,993.14,43698797.49,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161006,99.65,101.000000,43873680.32,43874677.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161006,99.72,101.070000,997.15,43874677.47,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161005,101,102.250000,44469319.68,44470330.37,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161005,101.07,102.320000,1010.69,44470330.37,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161004,102.25,103.070000,45017789.14,45018812.31,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161004,102.32,103.140000,1023.17,45018812.31,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20161003,103.07,102.970000,45379519.31,45380550.74,,,499999.98,0,4855.783,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20161003,103.14,103.050000,1031.43,45380550.74,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160930,102.97,102.830000,45837194.44,45838224.97,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160930,103.05,102.920000,1030.53,45838224.97,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160929,102.83,103.430000,45774643.63,45775672.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160929,102.92,103.520000,1029.15,45775672.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160928,103.43,103.490000,46043448.47,46044483.68,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160928,103.52,103.580000,1035.21,46044483.68,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160927,103.49,103.420000,46070216.3,46071252.13,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160927,103.58,103.510000,1035.83,46071252.13,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160926,103.42,103.530000,46035692.92,46036728.01,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160926,103.51,103.630000,1035.09,46036728.01,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160923,103.53,103.440000,46086785.93,46087822.23,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160923,103.63,103.540000,1036.3,46087822.23,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160922,103.44,102.230000,46045781.1,46046816.5,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160922,103.54,102.330000,1035.4,46046816.5,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160921,102.23,102.640000,45504924.16,45505947.43,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160921,102.33,102.740000,1023.27,45505947.43,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160920,102.64,102.470000,45689011.86,45690039.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160920,102.74,102.570000,1027.43,45690039.29,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160919,102.47,101.940000,45612762.9,45613788.63,,,400000.02,0,3923.877,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160919,102.57,102.050000,1025.73,45613788.63,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160916,101.94,102.040000,45778503.05,45779523.56,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160916,102.05,102.150000,1020.51,45779523.56,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160915,102.04,102.210000,45823397.57,45824419.1,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160915,102.15,102.330000,1021.53,45824419.1,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160914,102.21,102.630000,45901167.1,45902190.38,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160914,102.33,102.740000,1023.28,45902190.38,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160913,102.63,102.950000,46086355.82,46087383.26,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160913,102.74,103.070000,1027.44,46087383.26,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160912,102.95,103.670000,46231281.09,46232311.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160912,103.07,103.790000,1030.69,46232311.78,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160909,103.67,105.330000,46554078.45,46555116.39,,,326523,0,3100,0
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160909,103.79,105.460000,1037.94,46555116.39,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160908,105.33,105.630000,47628191.88,47629246.51,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160908,105.46,105.760000,1054.63,47629246.51,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160907,105.63,105.090000,47761573.4,47762631,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160907,105.76,105.220000,1057.6,47762631,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160906,105.09,104.590000,47518679.07,47519731.31,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160906,105.22,104.730000,1052.24,47519731.31,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160905,104.59,104.780000,47294215.09,47295262.4,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160905,104.73,104.930000,1047.31,47295262.4,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160902,104.78,103.700000,47379944.81,47380994.07,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160902,104.93,103.850000,1049.26,47380994.07,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160901,103.7,103.750000,46890623.69,46891662.14,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160901,103.85,103.890000,1038.45,46891662.14,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160831,103.75,103.520000,46911180.44,46912219.37,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160831,103.89,103.670000,1038.93,46912219.37,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160830,103.52,103.120000,46807350,46808386.66,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160830,103.67,103.270000,1036.66,46808386.66,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420777,EUR,20160829,103.12,102.770000,46627986.55,46629019.27,,,,,,
LU1737,Shelter-Invest Real Estate Low Vol Fd,LU1248420850,EUR,20160829,103.27,102.930000,1032.72,46629019.27,,,,,,
